#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000297000_02409	1122134.KB893651_gene2068	1.82e-174	495.0	COG1186@1|root,COG1186@2|Bacteria,1MUAW@1224|Proteobacteria,1RP9Z@1236|Gammaproteobacteria,1XHPA@135619|Oceanospirillales	135619|Oceanospirillales	J	Peptide chain release factor 2 directs the termination of translation in response to the peptide chain termination codons UGA and UAA	prfB	-	-	ko:K02836	-	-	-	-	ko00000,ko03012	-	-	-	PCRF,RF-1
MGYG000297000_02441	1333998.M2A_0928	4.84e-115	337.0	COG0491@1|root,COG0491@2|Bacteria,1MU8Q@1224|Proteobacteria,2TSVS@28211|Alphaproteobacteria,4BPZF@82117|unclassified Alphaproteobacteria	28211|Alphaproteobacteria	S	Thiolesterase that catalyzes the hydrolysis of S-D- lactoyl-glutathione to form glutathione and D-lactic acid	gloB	-	3.1.2.6	ko:K01069	ko00620,map00620	-	R01736	RC00004,RC00137	ko00000,ko00001,ko01000	-	-	-	HAGH_C,Lactamase_B
MGYG000297000_00027	740709.A10D4_05926	4.81e-109	340.0	COG1022@1|root,COG1022@2|Bacteria,1MU4D@1224|Proteobacteria,1RPNE@1236|Gammaproteobacteria,2QGKQ@267893|Idiomarinaceae	1236|Gammaproteobacteria	I	AMP-binding enzyme	-	-	-	-	-	-	-	-	-	-	-	-	AMP-binding,Haem_oxygenas_2
MGYG000297000_00060	1392838.AWNM01000054_gene2979	1.8e-29	108.0	COG2331@1|root,COG2331@2|Bacteria,1N6Q9@1224|Proteobacteria,2VTX5@28216|Betaproteobacteria,3T4NN@506|Alcaligenaceae	28216|Betaproteobacteria	S	Putative regulatory protein	-	-	-	-	-	-	-	-	-	-	-	-	Zn-ribbon_8
MGYG000297000_00092	1472716.KBK24_0120360	5.38e-118	345.0	COG1028@1|root,COG1028@2|Bacteria,1N32I@1224|Proteobacteria,2VPHE@28216|Betaproteobacteria,1K7I4@119060|Burkholderiaceae	28216|Betaproteobacteria	IQ	Belongs to the short-chain dehydrogenases reductases (SDR) family	-	-	1.3.1.29,1.3.1.56,1.3.1.60	ko:K08690,ko:K14582	ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220	M00534,M00543	R04115,R05239,R05241,R06910,R06931,R07705,R09162,R09183	RC00534,RC00891,RC02454	br01602,ko00000,ko00001,ko00002,ko01000	-	-	-	adh_short,adh_short_C2
MGYG000297000_00157	526227.Mesil_2652	1.7e-60	199.0	COG2267@1|root,COG2267@2|Bacteria	2|Bacteria	I	carboxylic ester hydrolase activity	bioH	-	-	-	-	-	-	-	-	-	-	-	Abhydrolase_1,Abhydrolase_6,Beta-lactamase,Glyco_hydro_28
MGYG000297000_00190	1395571.TMS3_0113080	3.75e-49	161.0	COG1226@1|root,31669@2|Bacteria,1RIW0@1224|Proteobacteria,1S6HC@1236|Gammaproteobacteria	1236|Gammaproteobacteria	P	COG1226 Kef-type K transport systems	-	-	-	-	-	-	-	-	-	-	-	-	Ion_trans_2
MGYG000297000_00222	1116472.MGMO_94c00400	3.84e-97	287.0	COG0131@1|root,COG0131@2|Bacteria,1MWBS@1224|Proteobacteria,1RPA9@1236|Gammaproteobacteria,1XDKI@135618|Methylococcales	135618|Methylococcales	E	Imidazoleglycerol-phosphate dehydratase	hisB	-	4.2.1.19	ko:K01693	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R03457	RC00932	ko00000,ko00001,ko00002,ko01000	-	-	-	IGPD
MGYG000297000_00254	207954.MED92_15815	1.35e-192	551.0	COG0773@1|root,COG0773@2|Bacteria,1MV68@1224|Proteobacteria,1RN88@1236|Gammaproteobacteria,1XH8C@135619|Oceanospirillales	135619|Oceanospirillales	M	Belongs to the MurCDEF family	murC	-	6.3.2.8	ko:K01924	ko00471,ko00550,ko01100,map00471,map00550,map01100	-	R03193	RC00064,RC00141	ko00000,ko00001,ko01000,ko01011	-	-	-	Mur_ligase,Mur_ligase_C,Mur_ligase_M
MGYG000297000_00286	686340.Metal_3672	1.64e-13	72.4	COG3079@1|root,COG3079@2|Bacteria,1N7W0@1224|Proteobacteria,1SCPW@1236|Gammaproteobacteria,1XFDI@135618|Methylococcales	135618|Methylococcales	S	Belongs to the UPF0149 family	-	-	-	ko:K09895	-	-	-	-	ko00000	-	-	-	UPF0149
MGYG000297000_00318	1163617.SCD_n00414	5.71e-86	265.0	COG0037@1|root,COG0037@2|Bacteria,1MW5Q@1224|Proteobacteria,2VHWH@28216|Betaproteobacteria	28216|Betaproteobacteria	J	Catalyzes the ATP-dependent 2-thiolation of cytidine in position 32 of tRNA, to form 2-thiocytidine (s(2)C32). The sulfur atoms are provided by the cysteine cysteine desulfurase (IscS) system	ttcA	-	-	ko:K14058	-	-	-	-	ko00000,ko03016	-	-	-	ATP_bind_3
MGYG000297000_00350	402881.Plav_1026	5.77e-164	473.0	COG0183@1|root,COG0183@2|Bacteria,1MUZV@1224|Proteobacteria,2TRHF@28211|Alphaproteobacteria,1JPBG@119043|Rhodobiaceae	28211|Alphaproteobacteria	I	acetyl-coa acetyltransferase	-	-	2.3.1.9	ko:K00626	ko00071,ko00072,ko00280,ko00310,ko00362,ko00380,ko00620,ko00630,ko00640,ko00650,ko00720,ko00900,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,ko02020,map00071,map00072,map00280,map00310,map00362,map00380,map00620,map00630,map00640,map00650,map00720,map00900,map01100,map01110,map01120,map01130,map01200,map01212,map02020	M00088,M00095,M00373,M00374,M00375	R00238,R01177	RC00004,RC00326	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	Thiolase_C,Thiolase_N
MGYG000297000_00382	1121405.dsmv_3746	6.03e-229	642.0	COG0017@1|root,COG0017@2|Bacteria,1MWFV@1224|Proteobacteria,42MJX@68525|delta/epsilon subdivisions,2WJDM@28221|Deltaproteobacteria,2MIBQ@213118|Desulfobacterales	28221|Deltaproteobacteria	J	class II (D K and N)	asnS	-	6.1.1.22	ko:K01893	ko00970,map00970	M00359,M00360	R03648	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	tRNA-synt_2,tRNA_anti-codon
MGYG000297000_00414	1027273.GZ77_18810	7.58e-68	211.0	COG0097@1|root,COG0097@2|Bacteria,1R9YZ@1224|Proteobacteria,1S1Z1@1236|Gammaproteobacteria,1XJA3@135619|Oceanospirillales	135619|Oceanospirillales	J	This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tRNA binding site of the peptidyltransferase center	rplF	-	-	ko:K02933	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L6
MGYG000297000_02312	1260251.SPISAL_07030	2.04e-146	432.0	COG2239@1|root,COG2239@2|Bacteria,1MW24@1224|Proteobacteria,1RNE4@1236|Gammaproteobacteria,1WW0B@135613|Chromatiales	135613|Chromatiales	P	Acts as a magnesium transporter	-	-	-	ko:K06213	-	-	-	-	ko00000,ko02000	1.A.26.1	-	-	CBS,MgtE,MgtE_N
MGYG000297000_02347	435908.IDSA_09325	8.48e-72	219.0	COG1671@1|root,COG1671@2|Bacteria,1RCZA@1224|Proteobacteria,1S3QM@1236|Gammaproteobacteria,2QG2C@267893|Idiomarinaceae	1236|Gammaproteobacteria	S	Belongs to the UPF0178 family	yaiI	-	-	ko:K09768	-	-	-	-	ko00000	-	-	-	DUF188
MGYG000297000_02379	1122604.JONR01000010_gene3964	8.41e-64	200.0	COG1666@1|root,COG1666@2|Bacteria,1RDTF@1224|Proteobacteria,1S3RU@1236|Gammaproteobacteria,1X5Z3@135614|Xanthomonadales	135614|Xanthomonadales	S	Nucleotide binding property based on structural studies of Haemophilus influenzae crystallized protein in PDB Accession Number 1IN0 and NMR studies of Escherichia coli YajQ	yajQ	-	-	ko:K09767	-	-	-	-	ko00000	-	-	-	DUF520
MGYG000297000_02411	425104.Ssed_2662	4.85e-138	400.0	COG1683@1|root,COG3272@1|root,COG1683@2|Bacteria,COG3272@2|Bacteria,1MXYZ@1224|Proteobacteria,1RNMF@1236|Gammaproteobacteria,2Q9IM@267890|Shewanellaceae	1236|Gammaproteobacteria	S	Protein of unknown function (DUF1722)	ybgA	-	-	-	-	-	-	-	-	-	-	-	DUF1722,DUF523
MGYG000297000_02443	391615.ABSJ01000041_gene45	3.79e-26	103.0	COG0810@1|root,COG0810@2|Bacteria,1PDUM@1224|Proteobacteria,1SWIX@1236|Gammaproteobacteria,1JB5U@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	U	Interacts with outer membrane receptor proteins that carry out high-affinity binding and energy dependent uptake into the periplasmic space of specific substrates. It could act to transduce energy from the cytoplasmic membrane to specific energy- requiring processes in the outer membrane, resulting in the release into the periplasm of ligands bound by these outer membrane proteins	-	-	-	-	-	-	-	-	-	-	-	-	TonB_C
MGYG000297000_02475	1232437.KL662020_gene681	1.72e-104	309.0	arCOG03638@1|root,2Z7NN@2|Bacteria,1R3Y6@1224|Proteobacteria,43BRR@68525|delta/epsilon subdivisions,2WMB1@28221|Deltaproteobacteria,2MI5N@213118|Desulfobacterales	28221|Deltaproteobacteria	S	Protein of unknown function (DUF1538)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1538
MGYG000297000_02508	1068978.AMETH_1200	1.9e-31	118.0	COG5517@1|root,COG5517@2|Bacteria,2HPI9@201174|Actinobacteria,4ECAK@85010|Pseudonocardiales	201174|Actinobacteria	Q	Ring hydroxylating beta subunit	-	-	1.14.12.25	ko:K16303	ko00622,ko01120,ko01220,map00622,map01120,map01220	M00539	R05247	RC00267	br01602,ko00000,ko00001,ko00002,ko01000	-	-	-	Ring_hydroxyl_B
MGYG000297000_02540	557598.LHK_00165	2.46e-94	282.0	COG0745@1|root,COG0745@2|Bacteria,1MY2Z@1224|Proteobacteria,2VIT4@28216|Betaproteobacteria,2KQ47@206351|Neisseriales	206351|Neisseriales	T	Transcriptional regulatory protein, C terminal	phoB	-	-	ko:K07657	ko02020,map02020	M00434	-	-	ko00000,ko00001,ko00002,ko02022	-	-	-	Response_reg,Trans_reg_C
MGYG000297000_02573	89187.ISM_08020	4.32e-63	208.0	COG0583@1|root,COG0583@2|Bacteria,1PX1B@1224|Proteobacteria,2TUE7@28211|Alphaproteobacteria	28211|Alphaproteobacteria	K	Transcriptional regulator, LysR family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_1,LysR_substrate
MGYG000297000_02605	1198232.CYCME_0113	4.4e-74	243.0	COG0477@1|root,COG2814@2|Bacteria,1PD60@1224|Proteobacteria,1S9UJ@1236|Gammaproteobacteria	1236|Gammaproteobacteria	EGP	COG0477 Permeases of the major facilitator superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
MGYG000297000_02637	105559.Nwat_1189	1.18e-188	551.0	COG0369@1|root,COG0369@2|Bacteria,1QUAH@1224|Proteobacteria,1T1RJ@1236|Gammaproteobacteria,1WX4K@135613|Chromatiales	135613|Chromatiales	C	Component of the sulfite reductase complex that catalyzes the 6-electron reduction of sulfite to sulfide. This is one of several activities required for the biosynthesis of L- cysteine from sulfate. The flavoprotein component catalyzes the electron flow from NADPH - FAD - FMN to the hemoprotein component	-	-	1.8.1.2	ko:K00380	ko00920,ko01100,ko01120,map00920,map01100,map01120	M00176	R00858	RC00065	ko00000,ko00001,ko00002,ko01000	-	-	-	FAD_binding_1,Flavodoxin_1,NAD_binding_1
MGYG000297000_02670	857087.Metme_0098	2.05e-43	145.0	COG2967@1|root,COG2967@2|Bacteria,1MZ2Z@1224|Proteobacteria,1S8SE@1236|Gammaproteobacteria,1XF63@135618|Methylococcales	135618|Methylococcales	P	ApaG domain	apaG	-	-	ko:K06195	-	-	-	-	ko00000	-	-	-	DUF525
MGYG000297000_02705	1026882.MAMP_00892	8.82e-79	243.0	COG3047@1|root,COG3047@2|Bacteria,1NUZJ@1224|Proteobacteria,1RRRC@1236|Gammaproteobacteria,460RI@72273|Thiotrichales	72273|Thiotrichales	M	OmpW family	-	-	-	ko:K07275	-	-	-	-	ko00000	-	-	-	OmpW
MGYG000297000_02773	857087.Metme_1348	6.45e-14	70.9	COG2229@1|root,COG2229@2|Bacteria,1PYIA@1224|Proteobacteria,1S271@1236|Gammaproteobacteria,1XEEV@135618|Methylococcales	135618|Methylococcales	S	small GTP-binding protein	-	-	-	ko:K06945	-	-	-	-	ko00000	-	-	-	ATP_bind_1
MGYG000297000_02805	1502770.JQMG01000001_gene338	7.96e-33	124.0	COG2908@1|root,COG2908@2|Bacteria,1N3U7@1224|Proteobacteria,2VQRP@28216|Betaproteobacteria,2KMGY@206350|Nitrosomonadales	206350|Nitrosomonadales	S	Hydrolyzes the pyrophosphate bond of UDP-2,3- diacylglucosamine to yield 2,3-diacylglucosamine 1-phosphate (lipid X) and UMP by catalyzing the attack of water at the alpha-P atom. Involved in the biosynthesis of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell	lpxH	-	3.6.1.54	ko:K03269	ko00540,ko01100,map00540,map01100	M00060	R04549	RC00002	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	Metallophos
MGYG000297000_02837	565045.NOR51B_2604	4.85e-132	390.0	COG1190@1|root,COG1190@2|Bacteria,1MX1V@1224|Proteobacteria,1RMJN@1236|Gammaproteobacteria,1J4CY@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	J	Belongs to the class-II aminoacyl-tRNA synthetase family	lysS	GO:0003674,GO:0003824,GO:0004812,GO:0004824,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006430,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.6	ko:K04567	ko00970,map00970	M00359,M00360	R03658	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	tRNA-synt_2,tRNA_anti-codon
MGYG000297000_02869	349520.PPE_04871	2.13e-84	260.0	COG1028@1|root,COG1028@2|Bacteria,1UV9Y@1239|Firmicutes,4I3D5@91061|Bacilli,26YU8@186822|Paenibacillaceae	91061|Bacilli	IQ	KR domain	-	-	-	-	-	-	-	-	-	-	-	-	adh_short,adh_short_C2
MGYG000297000_02901	1224136.AMFN01000004_gene1765	3.97e-61	196.0	COG0237@1|root,COG0237@2|Bacteria,1RCXT@1224|Proteobacteria,1S3NR@1236|Gammaproteobacteria,282RG@191675|unclassified Enterobacteriaceae	1236|Gammaproteobacteria	F	Catalyzes the phosphorylation of the 3'-hydroxyl group of dephosphocoenzyme A to form coenzyme A	coaE	GO:0003674,GO:0003824,GO:0004140,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006732,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009987,GO:0015936,GO:0015937,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0033865,GO:0033866,GO:0033875,GO:0034030,GO:0034032,GO:0034033,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046390,GO:0046483,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.7.1.24	ko:K00859	ko00770,ko01100,map00770,map01100	M00120	R00130	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000	-	-	iECP_1309.ECP_0104	CoaE,YacG
MGYG000297000_02524	565045.NOR51B_477	2.81e-32	114.0	COG2841@1|root,COG2841@2|Bacteria,1PJVG@1224|Proteobacteria,1TB3F@1236|Gammaproteobacteria,1JBHY@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	S	Protein of unknown function (DUF465)	-	-	-	-	-	-	-	-	-	-	-	-	DUF465
MGYG000297000_02556	1472716.KBK24_0120125	1.27e-63	207.0	COG1893@1|root,COG1893@2|Bacteria	2|Bacteria	H	2-dehydropantoate 2-reductase activity	MA20_00225	-	1.1.1.169	ko:K00077	ko00770,ko01100,ko01110,map00770,map01100,map01110	M00119	R02472	RC00726	ko00000,ko00001,ko00002,ko01000	-	-	-	ApbA,ApbA_C
MGYG000297000_02589	713586.KB900536_gene2246	1.5e-99	305.0	COG1249@1|root,COG1249@2|Bacteria,1MU2Z@1224|Proteobacteria,1RMC0@1236|Gammaproteobacteria,1WVV8@135613|Chromatiales	135613|Chromatiales	C	Belongs to the class-I pyridine nucleotide-disulfide oxidoreductase family	-	-	1.8.1.7	ko:K00383	ko00480,ko04918,map00480,map04918	-	R00094,R00115	RC00011	ko00000,ko00001,ko01000	-	-	-	Pyr_redox_2,Pyr_redox_dim
MGYG000297000_02621	1207055.C100_16375	5.23e-233	652.0	COG4638@1|root,COG4638@2|Bacteria,1N6MJ@1224|Proteobacteria,2TVEE@28211|Alphaproteobacteria,2K8N3@204457|Sphingomonadales	204457|Sphingomonadales	C	Ring hydroxylating dioxygenase, alpha subunit	-	-	1.14.12.19	ko:K05708	ko00360,ko01120,ko01220,map00360,map01120,map01220	M00545	R06782,R06783	RC00098	br01602,ko00000,ko00001,ko00002,ko01000	-	-	-	Rieske,Ring_hydroxyl_A
MGYG000297000_02653	207954.MED92_09271	1.39e-66	207.0	COG1376@1|root,COG1376@2|Bacteria,1RHBG@1224|Proteobacteria,1S6DY@1236|Gammaproteobacteria,1XJY3@135619|Oceanospirillales	135619|Oceanospirillales	S	protein conserved in bacteria	-	-	-	-	-	-	-	-	-	-	-	-	YkuD
MGYG000297000_02721	595494.Tola_0582	2.48e-108	328.0	COG2377@1|root,COG2377@2|Bacteria,1MV4E@1224|Proteobacteria,1RNTZ@1236|Gammaproteobacteria,1Y45Z@135624|Aeromonadales	135624|Aeromonadales	H	Catalyzes the specific phosphorylation of 1,6-anhydro-N- acetylmuramic acid (anhMurNAc) with the simultaneous cleavage of the 1,6-anhydro ring, generating MurNAc-6-P. Is required for the utilization of anhMurNAc either imported from the medium or derived from its own cell wall murein, and thus plays a role in cell wall recycling	anmK	-	2.7.1.170	ko:K09001	-	-	-	-	ko00000,ko01000	-	-	-	AnmK
MGYG000297000_02754	104623.Ser39006_03538	5.63e-08	54.3	COG2908@1|root,COG2908@2|Bacteria,1N3U7@1224|Proteobacteria,1RP1X@1236|Gammaproteobacteria,402HC@613|Serratia	1236|Gammaproteobacteria	S	Hydrolyzes the pyrophosphate bond of UDP-2,3- diacylglucosamine to yield 2,3-diacylglucosamine 1-phosphate (lipid X) and UMP by catalyzing the attack of water at the alpha-P atom. Involved in the biosynthesis of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell	lpxH	GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0005975,GO:0006629,GO:0006643,GO:0006644,GO:0006664,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0008758,GO:0009058,GO:0009245,GO:0009247,GO:0009311,GO:0009312,GO:0009987,GO:0016020,GO:0016051,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0019637,GO:0019897,GO:0019898,GO:0030145,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044425,GO:0044459,GO:0044464,GO:0046467,GO:0046493,GO:0046872,GO:0046914,GO:0071704,GO:0071944,GO:0090407,GO:1901135,GO:1901137,GO:1901269,GO:1901271,GO:1901576,GO:1903509	3.6.1.54	ko:K03269	ko00540,ko01100,map00540,map01100	M00060	R04549	RC00002	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	iE2348C_1286.E2348C_0457	DUF4269,Metallophos,Metallophos_2
MGYG000297000_02821	331869.BAL199_13528	1.61e-122	358.0	COG2030@1|root,COG2030@2|Bacteria,1MUR2@1224|Proteobacteria,2TUM7@28211|Alphaproteobacteria	28211|Alphaproteobacteria	I	dehydratase	-	-	-	-	-	-	-	-	-	-	-	-	MaoC_dehydrat_N,MaoC_dehydratas
MGYG000297000_02853	1123279.ATUS01000004_gene3017	4.08e-144	414.0	COG0385@1|root,COG0385@2|Bacteria,1MXPA@1224|Proteobacteria,1RY4B@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	Bile acid sodium symporter	-	-	-	-	-	-	-	-	-	-	-	-	SBF
MGYG000297000_02885	96561.Dole_2299	6.67e-112	343.0	COG1541@1|root,COG1541@2|Bacteria,1MV1W@1224|Proteobacteria,42PY9@68525|delta/epsilon subdivisions,2WQIW@28221|Deltaproteobacteria	28221|Deltaproteobacteria	H	coenzyme F390	-	-	6.2.1.30	ko:K01912	ko00360,ko01120,ko05111,map00360,map01120,map05111	-	R02539	RC00004,RC00014	ko00000,ko00001,ko01000	-	-	-	-
MGYG000297000_02917	562970.Btus_2340	1.5e-55	178.0	COG2030@1|root,COG2030@2|Bacteria	2|Bacteria	I	dehydratase	-	-	-	-	-	-	-	-	-	-	-	-	MaoC_dehydrat_N,MaoC_dehydratas
MGYG000297000_00846	1026882.MAMP_02879	3.52e-45	152.0	COG0779@1|root,COG0779@2|Bacteria,1RDP2@1224|Proteobacteria,1S3Y7@1236|Gammaproteobacteria,460YH@72273|Thiotrichales	72273|Thiotrichales	S	Required for maturation of 30S ribosomal subunits	rimP	-	-	ko:K09748	-	-	-	-	ko00000,ko03009	-	-	-	DUF150,DUF150_C
MGYG000297000_00880	1265505.ATUG01000001_gene3507	5.68e-36	138.0	COG1560@1|root,COG1560@2|Bacteria,1MVNI@1224|Proteobacteria,42N6U@68525|delta/epsilon subdivisions,2WQ3X@28221|Deltaproteobacteria,2MK0N@213118|Desulfobacterales	28221|Deltaproteobacteria	M	Lipid A biosynthesis	htrB	-	2.3.1.241	ko:K02517	ko00540,ko01100,map00540,map01100	M00060	R05146	RC00037,RC00039	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	DUF374,Lip_A_acyltrans
MGYG000297000_00913	391008.Smal_2627	5.86e-204	578.0	COG0015@1|root,COG0015@2|Bacteria,1MV4B@1224|Proteobacteria,1RN93@1236|Gammaproteobacteria,1X3E0@135614|Xanthomonadales	135614|Xanthomonadales	F	Belongs to the lyase 1 family. Adenylosuccinate lyase subfamily	purB	-	4.3.2.2	ko:K01756	ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130	M00048,M00049	R01083,R04559	RC00379,RC00444,RC00445	ko00000,ko00001,ko00002,ko01000	-	-	-	ASL_C,Lyase_1
MGYG000297000_00945	1535422.ND16A_3594	1.83e-41	139.0	COG3785@1|root,COG3785@2|Bacteria,1RHM7@1224|Proteobacteria,1T11M@1236|Gammaproteobacteria,2Q8A0@267889|Colwelliaceae	1236|Gammaproteobacteria	S	Hemimethylated DNA-binding protein YccV like	-	-	-	ko:K11940	-	-	-	-	ko00000,ko03036	-	-	-	YccV-like
MGYG000297000_00977	522306.CAP2UW1_3280	1.64e-53	210.0	COG0457@1|root,COG0457@2|Bacteria,1MXMD@1224|Proteobacteria,2VIMP@28216|Betaproteobacteria	28216|Betaproteobacteria	O	COG0457 FOG TPR repeat	-	-	-	-	-	-	-	-	-	-	-	-	TPR_16,TPR_19,TPR_2,TPR_4,TPR_6,TPR_8
MGYG000297000_01042	395493.BegalDRAFT_1678	3.27e-45	148.0	COG2127@1|root,COG2127@2|Bacteria,1MZU8@1224|Proteobacteria,1S8Z7@1236|Gammaproteobacteria,46127@72273|Thiotrichales	72273|Thiotrichales	S	Involved in the modulation of the specificity of the ClpAP-mediated ATP-dependent protein degradation	clpS	-	-	ko:K06891	-	-	-	-	ko00000	-	-	-	ClpS
MGYG000297000_01074	596154.Alide2_1233	9.85e-137	414.0	COG1960@1|root,COG1960@2|Bacteria,1MUDR@1224|Proteobacteria,2VH1N@28216|Betaproteobacteria	28216|Betaproteobacteria	C	acyl-CoA dehydrogenase	-	-	1.3.8.12	ko:K14448	ko00630,ko01120,ko01200,map00630,map01120,map01200	M00373	R09293	RC02483	ko00000,ko00001,ko00002,ko01000	-	-	-	Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N
MGYG000297000_01106	1282876.BAOK01000001_gene1017	1.28e-74	238.0	COG2267@1|root,COG2267@2|Bacteria,1R9GQ@1224|Proteobacteria,2U3YF@28211|Alphaproteobacteria	28211|Alphaproteobacteria	I	Alpha beta hydrolase	-	-	-	-	-	-	-	-	-	-	-	-	Abhydrolase_6
MGYG000297000_01171	1123228.AUIH01000008_gene2373	1.32e-69	221.0	COG0363@1|root,COG0363@2|Bacteria,1R5K6@1224|Proteobacteria,1S11C@1236|Gammaproteobacteria,1XS7Z@135619|Oceanospirillales	135619|Oceanospirillales	G	Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase	-	-	3.1.1.31	ko:K01057	ko00030,ko01100,ko01110,ko01120,ko01130,ko01200,map00030,map01100,map01110,map01120,map01130,map01200	M00004,M00006,M00008	R02035	RC00537	ko00000,ko00001,ko00002,ko01000	-	-	-	Glucosamine_iso
MGYG000297000_01203	948106.AWZT01000001_gene5282	3.17e-168	481.0	COG1960@1|root,COG1960@2|Bacteria,1MUDR@1224|Proteobacteria,2VHT0@28216|Betaproteobacteria,1K0A3@119060|Burkholderiaceae	28216|Betaproteobacteria	C	acyl-CoA dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N
MGYG000297000_01237	1172179.AUKV01000025_gene7985	4.79e-92	287.0	COG1063@1|root,COG1063@2|Bacteria,2GMNX@201174|Actinobacteria	201174|Actinobacteria	E	dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	ADH_N,ADH_zinc_N
MGYG000297000_01302	1049564.TevJSym_ad00670	1.58e-195	569.0	COG4206@1|root,COG4206@2|Bacteria,1MW63@1224|Proteobacteria,1RMFJ@1236|Gammaproteobacteria,1J4YK@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	H	COG4206 Outer membrane cobalamin receptor protein	btuB	GO:0003674,GO:0005215,GO:0005216,GO:0005488,GO:0005515,GO:0005575,GO:0006810,GO:0006811,GO:0008150,GO:0015075,GO:0015267,GO:0015318,GO:0015889,GO:0015893,GO:0016020,GO:0016021,GO:0019904,GO:0022803,GO:0022838,GO:0022857,GO:0031224,GO:0034220,GO:0042221,GO:0042493,GO:0044425,GO:0050896,GO:0051179,GO:0051180,GO:0051181,GO:0051234,GO:0055085,GO:0071702,GO:0071705	-	ko:K16092	-	-	-	-	ko00000,ko02000	1.B.14.3	-	iECB_1328.ECB_03851,iECP_1309.ECP_4183,iSF_1195.SF4048,iS_1188.S3696	Co_AT_N,CobA_CobO_BtuR,Plug,TonB_dep_Rec
