#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
GUT_GENOME147920_00033	546273.VEIDISOL_00833	2.6e-140	504.6	Negativicutes	queE		1.97.1.4,4.3.99.3	ko:K04068,ko:K10026	ko00790,ko01100,map00790,map01100		R04710,R10002	RC02989	ko00000,ko00001,ko01000,ko03016			iAF987.Gmet_1658	Bacteria	1TQ58@1239,4H483@909932,COG0602@1,COG0602@2	NA|NA|NA	H	Catalyzes the complex heterocyclic radical-mediated conversion of 6-carboxy-5,6,7,8-tetrahydropterin (CPH4) to 7- carboxy-7-deazaguanine (CDG), a step common to the biosynthetic pathways of all 7-deazapurine-containing compounds
GUT_GENOME147920_00034	546273.VEIDISOL_00832	1.2e-60	238.8	Negativicutes	queD		4.1.2.50,4.2.3.12	ko:K01737	ko00790,ko01100,map00790,map01100	M00842,M00843	R04286,R09959	RC01117,RC02846,RC02847	ko00000,ko00001,ko00002,ko01000,ko03016				Bacteria	1VAJX@1239,4H59B@909932,COG0720@1,COG0720@2	NA|NA|NA	H	synthase
GUT_GENOME147920_00058	1262915.BN574_00572	5e-72	278.5	Negativicutes	XK27_00240												Bacteria	1UZBJ@1239,4H3SS@909932,COG3177@1,COG3177@2	NA|NA|NA	S	filamentation induced by cAMP protein Fic
GUT_GENOME147920_00059	479436.Vpar_0122	4.9e-82	310.5	Negativicutes	bar		2.3.1.183	ko:K03823	ko00440,ko01130,map00440,map01130		R08871,R08938	RC00004,RC00064	ko00000,ko00001,ko01000				Bacteria	1V6X5@1239,4H5TF@909932,COG1247@1,COG1247@2	NA|NA|NA	M	(GNAT) family
GUT_GENOME147920_00111	546273.VEIDISOL_00628	1.1e-124	452.6	Negativicutes													Bacteria	1TSFI@1239,4H4MM@909932,COG2207@1,COG2207@2	NA|NA|NA	K	Transcriptional regulator, AraC family
GUT_GENOME147920_00127	879309.HMPREF9199_1395	2.1e-161	575.1	Negativicutes	rbsK		2.7.1.15,2.7.1.184,2.7.1.4	ko:K00847,ko:K00852,ko:K18478	ko00030,ko00051,ko00500,ko00520,ko01100,map00030,map00051,map00500,map00520,map01100		R00760,R00867,R01051,R02750,R03920,R10970	RC00002,RC00017	ko00000,ko00001,ko01000				Bacteria	1UD2J@1239,4H49E@909932,COG0524@1,COG0524@2	NA|NA|NA	G	Kinase, PfkB family
GUT_GENOME147920_00128	479436.Vpar_1335	2e-234	818.1	Negativicutes	ktrB			ko:K03498					ko00000,ko02000	2.A.38.1,2.A.38.4			Bacteria	1TQ4S@1239,4H2TP@909932,COG0168@1,COG0168@2	NA|NA|NA	P	Potassium uptake protein TrkH family
GUT_GENOME147920_00129	479436.Vpar_1334	3.3e-107	394.4	Negativicutes	trkA			ko:K03499					ko00000,ko02000	2.A.38.1,2.A.38.4			Bacteria	1TQ9H@1239,4H2IY@909932,COG0569@1,COG0569@2	NA|NA|NA	P	domain protein
GUT_GENOME147920_00149	936589.HMPREF1521_1109	2.3e-106	391.7	Firmicutes	aqpZ	GO:0003674,GO:0005215,GO:0005372,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006833,GO:0006884,GO:0006950,GO:0006970,GO:0008150,GO:0008361,GO:0009628,GO:0009987,GO:0009992,GO:0015250,GO:0015267,GO:0015318,GO:0016020,GO:0016021,GO:0016043,GO:0019725,GO:0022803,GO:0022838,GO:0022857,GO:0030104,GO:0031224,GO:0031226,GO:0032535,GO:0042044,GO:0042592,GO:0042802,GO:0044425,GO:0044459,GO:0044464,GO:0048878,GO:0050896,GO:0051179,GO:0051234,GO:0055082,GO:0055085,GO:0065007,GO:0065008,GO:0071840,GO:0071944,GO:0090066		ko:K02440,ko:K06188					ko00000,ko02000	1.A.8,1.A.8.1,1.A.8.2		iJN678.apqZ	Bacteria	1UZX3@1239,COG0580@1,COG0580@2	NA|NA|NA	U	Belongs to the MIP aquaporin (TC 1.A.8) family
GUT_GENOME147920_00153	546273.VEIDISOL_01538	3.3e-26	124.4	Negativicutes													Bacteria	1U2T9@1239,4H255@909932,COG3064@1,COG3064@2	NA|NA|NA	M	SpoIVB peptidase S55
GUT_GENOME147920_00204	546273.VEIDISOL_01695	8.7e-139	499.6	Negativicutes	hisF	GO:0000105,GO:0000107,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006547,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009382,GO:0009987,GO:0016053,GO:0016740,GO:0016757,GO:0016763,GO:0018130,GO:0019438,GO:0019752,GO:0032991,GO:0034641,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0052803,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1902494,GO:1990234	3.5.4.19,3.6.1.31	ko:K01663,ko:K02500,ko:K11755	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R04035,R04037,R04558	RC00002,RC00010,RC01055,RC01190,RC01943	ko00000,ko00001,ko00002,ko01000			iECO111_1330.ECO111_2749,iEcolC_1368.EcolC_1617,iHN637.CLJU_RS05755,iLJ478.TM1036,iSB619.SA_RS14115,iYL1228.KPN_02481	Bacteria	1TP0W@1239,4H1ZY@909932,COG0107@1,COG0107@2	NA|NA|NA	E	IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisF subunit catalyzes the cyclization activity that produces IGP and AICAR from PRFAR using the ammonia provided by the HisH subunit
GUT_GENOME147920_00209	879309.HMPREF9199_2069	4.2e-176	624.0	Negativicutes													Bacteria	1VVY9@1239,2ESAP@1,33JVD@2,4H7K9@909932	NA|NA|NA	S	Pfam:Invasin_beta
GUT_GENOME147920_00212	936589.HMPREF1521_1690	0.0	1169.1	Negativicutes				ko:K21449					ko00000,ko02000	1.B.40.2			Bacteria	1UYK8@1239,4H2K5@909932,COG5295@1,COG5295@2	NA|NA|NA	UW	This gene contains a nucleotide ambiguity which may be the result of a sequencing error
GUT_GENOME147920_00217	1033737.CAEV01000076_gene521	2.5e-15	89.7	Clostridiaceae													Bacteria	1VIQC@1239,2539G@186801,2DPAT@1,331AB@2,36SFS@31979	NA|NA|NA		
GUT_GENOME147920_00223	546273.VEIDISOL_00063	6e-94	350.5	Negativicutes	hydF												Bacteria	1UI84@1239,4H9BS@909932,COG1160@1,COG1160@2	NA|NA|NA	S	Hydrogenase maturation GTPase HydF
GUT_GENOME147920_00249	546273.VEIDISOL_00012	0.0	1240.3	Negativicutes	mxcH			ko:K03832,ko:K07114					ko00000,ko02000	1.A.13.2.2,1.A.13.2.3,2.C.1.1			Bacteria	1VQHK@1239,4H7D4@909932,COG0810@1,COG0810@2,COG3468@1,COG3468@2	NA|NA|NA	MU	outer membrane autotransporter barrel domain protein
GUT_GENOME147920_00262	479436.Vpar_0065	4e-287	993.4	Negativicutes				ko:K02014,ko:K16092					ko00000,ko02000	1.B.14,1.B.14.3			Bacteria	1TT0N@1239,4H2YU@909932,COG1629@1,COG4771@2	NA|NA|NA	P	TonB-dependent receptor plug domain protein
GUT_GENOME147920_00263	479436.Vpar_0066	1.7e-97	362.1	Negativicutes				ko:K02014,ko:K16092					ko00000,ko02000	1.B.14,1.B.14.3			Bacteria	1TT0N@1239,4H2YU@909932,COG1629@1,COG4771@2	NA|NA|NA	P	TonB-dependent receptor plug domain protein
GUT_GENOME147920_00264	479436.Vpar_0066	2.9e-230	804.3	Negativicutes				ko:K02014,ko:K16092					ko00000,ko02000	1.B.14,1.B.14.3			Bacteria	1TT0N@1239,4H2YU@909932,COG1629@1,COG4771@2	NA|NA|NA	P	TonB-dependent receptor plug domain protein
GUT_GENOME147920_00265	479436.Vpar_0067	6.9e-178	629.8	Negativicutes	hmuT			ko:K02016	ko02010,map02010	M00240			ko00000,ko00001,ko00002,ko02000	3.A.1.14			Bacteria	1TS94@1239,4H2EC@909932,COG0614@1,COG0614@2	NA|NA|NA	P	Periplasmic binding protein
GUT_GENOME147920_00266	479436.Vpar_0068	8.3e-177	626.3	Negativicutes	hmuU			ko:K02015	ko02010,map02010	M00240			ko00000,ko00001,ko00002,ko02000	3.A.1.14			Bacteria	1TPX6@1239,4H3HI@909932,COG0609@1,COG0609@2	NA|NA|NA	P	Belongs to the binding-protein-dependent transport system permease family. FecCD subfamily
GUT_GENOME147920_00267	479436.Vpar_0069	9.6e-147	526.2	Negativicutes			3.6.3.34	ko:K02013	ko02010,map02010	M00240			ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.14			Bacteria	1TQ6P@1239,4H20I@909932,COG1120@1,COG1120@2	NA|NA|NA	HP	ABC transporter, ATP-binding protein
GUT_GENOME147920_00307	479436.Vpar_1751	5.1e-54	216.9	Negativicutes		GO:0001666,GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004540,GO:0006139,GO:0006725,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0009628,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0034641,GO:0036293,GO:0040008,GO:0043170,GO:0044237,GO:0044238,GO:0045926,GO:0045927,GO:0046483,GO:0048518,GO:0048519,GO:0050789,GO:0050896,GO:0065007,GO:0070482,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0140098,GO:1901360											Bacteria	1VB8K@1239,4H5UP@909932,COG4679@1,COG4679@2	NA|NA|NA	S	Toxin-antitoxin system, toxin component, RelE family
GUT_GENOME147920_00326	1128111.HMPREF0870_00183	9.9e-155	552.7	Negativicutes													Bacteria	1TPA2@1239,2CIBH@1,2Z7PZ@2,4H7KE@909932	NA|NA|NA	S	Domain of unknown function (DUF4261)
GUT_GENOME147920_00349	1128111.HMPREF0870_00797	7.6e-93	346.7	Negativicutes				ko:K07473					ko00000,ko02048				Bacteria	1VASN@1239,4H8PH@909932,COG3077@1,COG3077@2	NA|NA|NA	L	Addiction module antitoxin, RelB DinJ family
GUT_GENOME147920_00366	879309.HMPREF9199_1989	5.4e-131	473.8	Negativicutes													Bacteria	1VSMZ@1239,2EYT2@1,33S08@2,4H72C@909932	NA|NA|NA		
GUT_GENOME147920_00367	879309.HMPREF9199_1990	2.1e-143	515.0	Negativicutes													Bacteria	1VSMZ@1239,2EYT2@1,33S08@2,4H72C@909932	NA|NA|NA		
GUT_GENOME147920_00373	479436.Vpar_0014	9.9e-100	370.5	Bacteria													Bacteria	2DD1M@1,2ZG5Q@2	NA|NA|NA		
GUT_GENOME147920_00377	679192.HMPREF9013_1343	2e-87	328.6	Erysipelotrichia	hsdR		3.1.21.3	ko:K01153					ko00000,ko01000,ko02048				Bacteria	1TP7S@1239,3VP5P@526524,COG0610@1,COG0610@2	NA|NA|NA	L	Subunit R is required for both nuclease and ATPase activities, but not for modification
GUT_GENOME147920_00378	1262914.BN533_01846	3.3e-130	471.5	Negativicutes													Bacteria	1UHG8@1239,4H6C1@909932,COG1479@1,COG1479@2	NA|NA|NA	S	Protein of unknown function (DUF1524)
GUT_GENOME147920_00379	1262914.BN533_01846	4.5e-79	301.2	Negativicutes													Bacteria	1UHG8@1239,4H6C1@909932,COG1479@1,COG1479@2	NA|NA|NA	S	Protein of unknown function (DUF1524)
GUT_GENOME147920_00380	546273.VEIDISOL_01749	7.6e-44	183.0	Firmicutes													Bacteria	1V4S2@1239,29EIE@1,301GC@2	NA|NA|NA		
GUT_GENOME147920_00401	861450.HMPREF0080_02018	2.3e-85	322.4	Negativicutes													Bacteria	1UZPR@1239,4H5QR@909932,COG4823@1,COG4823@2	NA|NA|NA	V	Abi-like protein
GUT_GENOME147920_00402	879309.HMPREF9199_0355	5.1e-15	85.9	Negativicutes													Bacteria	1VA5D@1239,4H5NQ@909932,COG2161@1,COG2161@2	NA|NA|NA	D	Antitoxin component of a toxin-antitoxin (TA) module
GUT_GENOME147920_00423	546273.VEIDISOL_01782	8.1e-216	756.1	Negativicutes				ko:K08161					ko00000,ko02000	2.A.1.2.20			Bacteria	1TRDJ@1239,4H3RK@909932,COG0477@1,COG2814@2	NA|NA|NA	EGP	Major facilitator Superfamily
GUT_GENOME147920_00449	1128111.HMPREF0870_00668	1.9e-220	771.5	Negativicutes													Bacteria	1V7HC@1239,4H7XK@909932,COG1397@1,COG1397@2	NA|NA|NA	O	ADP-ribosylglycohydrolase
GUT_GENOME147920_00452	879309.HMPREF9199_0704	1e-139	502.7	Negativicutes	ymdB												Bacteria	1TQSZ@1239,4H479@909932,COG2110@1,COG2110@2	NA|NA|NA	S	Macro domain protein
GUT_GENOME147920_00485	936589.HMPREF1521_0939	2.2e-19	101.7	Bacteria	eamA1												Bacteria	COG0697@1,COG0697@2	NA|NA|NA	EG	spore germination
GUT_GENOME147920_00491	546273.VEIDISOL_01985	1.8e-277	961.4	Negativicutes	hyuA		3.5.2.9	ko:K01469	ko00480,map00480		R00251	RC00553	ko00000,ko00001,ko01000				Bacteria	1TQVB@1239,4H3D5@909932,COG0145@1,COG0145@2	NA|NA|NA	EQ	Hydantoinase oxoprolinase
GUT_GENOME147920_00544	936589.HMPREF1521_1037	1e-07	61.6	Negativicutes													Bacteria	1TQ07@1239,4H373@909932,COG2217@1,COG2217@2	NA|NA|NA	P	ATPase, P-type (transporting), HAD superfamily, subfamily IC
GUT_GENOME147920_00545	546273.VEIDISOL_01376	3.9e-138	497.7	Negativicutes			2.3.1.48	ko:K07739					ko00000,ko01000,ko03016,ko03036				Bacteria	1TS1F@1239,4H2CT@909932,COG1243@1,COG1243@2	NA|NA|NA	BK	Radical SAM
GUT_GENOME147920_00568	546273.VEIDISOL_00230	5.9e-59	233.4	Firmicutes				ko:K19449,ko:K20373	ko02024,map02024				ko00000,ko00001,ko03000				Bacteria	1VEPX@1239,COG1396@1,COG1396@2	NA|NA|NA	K	DNA-binding helix-turn-helix protein
GUT_GENOME147920_00584	479436.Vpar_0414	4.4e-56	223.8	Negativicutes			3.5.99.10	ko:K09022			R11098,R11099	RC03275,RC03354	ko00000,ko01000				Bacteria	1V6HG@1239,4H4Q9@909932,COG0251@1,COG0251@2	NA|NA|NA	J	endoribonuclease L-PSP
GUT_GENOME147920_00588	879309.HMPREF9199_1278	1.7e-49	201.8	Negativicutes	rluD	GO:0000027,GO:0000154,GO:0000455,GO:0001522,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016043,GO:0016070,GO:0016072,GO:0016853,GO:0016866,GO:0022607,GO:0022613,GO:0022618,GO:0031118,GO:0034470,GO:0034622,GO:0034641,GO:0034660,GO:0042254,GO:0042255,GO:0042273,GO:0043170,GO:0043412,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:1901360	5.4.99.23	ko:K06180					ko00000,ko01000,ko03009			iE2348C_1286.E2348C_2868,iECED1_1282.ECED1_3035,iECSF_1327.ECSF_2432	Bacteria	1TPCM@1239,4H2QQ@909932,COG0564@1,COG0564@2	NA|NA|NA	J	Responsible for synthesis of pseudouridine from uracil
GUT_GENOME147920_00594	568816.Acin_1264	8.4e-65	254.2	Negativicutes													Bacteria	1V38S@1239,4H49K@909932,COG4823@1,COG4823@2	NA|NA|NA	V	Abi-like protein
GUT_GENOME147920_00595	546273.VEIDISOL_00070	8.7e-90	336.3	Negativicutes													Bacteria	1V3YJ@1239,4H4XV@909932,COG0778@1,COG0778@2	NA|NA|NA	C	nitroreductase
GUT_GENOME147920_00605	546273.VEIDISOL_01881	3.6e-162	577.8	Firmicutes													Bacteria	1VJZD@1239,28N62@1,2ZBB4@2	NA|NA|NA		
GUT_GENOME147920_00656	1123311.KB904448_gene172	2.3e-154	552.0	Bacilli	yrfB												Bacteria	1TPM6@1239,4HAS5@91061,COG1902@1,COG1902@2	NA|NA|NA	C	NADH flavin oxidoreductases, Old Yellow Enzyme family
GUT_GENOME147920_00683	199310.c1040	6.5e-25	120.9	Gammaproteobacteria													Bacteria	1NRAE@1224,1SMD2@1236,2EXS4@1,33R1H@2	NA|NA|NA		
GUT_GENOME147920_00701	879309.HMPREF9199_0973	6.1e-203	713.4	Negativicutes	dprA			ko:K04096					ko00000				Bacteria	1TPP7@1239,4H2AB@909932,COG0758@1,COG0758@2	NA|NA|NA	LU	DNA protecting protein DprA
GUT_GENOME147920_00749	479436.Vpar_1527	2.2e-96	358.2	Negativicutes	ywlG												Bacteria	1V3H0@1239,4H502@909932,COG4475@1,COG4475@2	NA|NA|NA	S	Belongs to the UPF0340 family
GUT_GENOME147920_00758	546273.VEIDISOL_00579	3e-81	307.8	Negativicutes													Bacteria	1W2EJ@1239,2C2UB@1,2ZFH9@2,4H8TZ@909932	NA|NA|NA		
GUT_GENOME147920_00783	546273.VEIDISOL_01709	1e-131	476.1	Negativicutes	yaaA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006950,GO:0006979,GO:0008150,GO:0033194,GO:0042221,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:1901700		ko:K09861					ko00000				Bacteria	1TR33@1239,4H8RU@909932,COG3022@1,COG3022@2	NA|NA|NA	S	Belongs to the UPF0246 family
GUT_GENOME147920_00793	936589.HMPREF1521_0555	6.9e-30	136.3	Bacteria				ko:K08303	ko05120,map05120				ko00000,ko00001,ko01000,ko01002				Bacteria	COG0826@1,COG0826@2	NA|NA|NA	O	peptidase U32
GUT_GENOME147920_00809	866776.HMPREF9321_0323	9.1e-12	75.9	Firmicutes	fic			ko:K04095					ko00000,ko03036				Bacteria	1VK13@1239,COG2184@1,COG2184@2	NA|NA|NA	D	Fic/DOC family
GUT_GENOME147920_00818	944564.HMPREF9200_0296	4.1e-11	75.1	Negativicutes			3.4.24.84	ko:K03799,ko:K06013	ko00900,ko01130,map00900,map01130	M00743	R09845	RC00141	ko00000,ko00001,ko00002,ko01000,ko01002,ko04147				Bacteria	1VER6@1239,4H5WC@909932,COG0501@1,COG0501@2	NA|NA|NA	O	Peptidase family M48
GUT_GENOME147920_00822	546273.VEIDISOL_01217	4.6e-146	523.9	Negativicutes	ypiP		2.1.1.223	ko:K15460					ko00000,ko01000,ko03016				Bacteria	1UJ4P@1239,4H9BG@909932,COG2136@1,COG2136@2,COG4123@1,COG4123@2	NA|NA|NA	AJ	Putative SAM-dependent methyltransferase
GUT_GENOME147920_00837	546273.VEIDISOL_01245	2.5e-284	984.2	Negativicutes	sulP	GO:0003333,GO:0003674,GO:0005215,GO:0005310,GO:0005326,GO:0005342,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0006835,GO:0006836,GO:0006855,GO:0006865,GO:0008150,GO:0008272,GO:0008509,GO:0008514,GO:0015075,GO:0015103,GO:0015116,GO:0015138,GO:0015141,GO:0015171,GO:0015172,GO:0015179,GO:0015183,GO:0015238,GO:0015318,GO:0015556,GO:0015698,GO:0015711,GO:0015740,GO:0015741,GO:0015744,GO:0015800,GO:0015807,GO:0015810,GO:0015849,GO:0015893,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0042221,GO:0042493,GO:0044425,GO:0044459,GO:0044464,GO:0046942,GO:0046943,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0070778,GO:0071422,GO:0071702,GO:0071705,GO:0071944,GO:0072348,GO:0098656,GO:0098660,GO:0098661,GO:1901682,GO:1902358,GO:1902475,GO:1903825,GO:1905039		ko:K03321					ko00000,ko02000	2.A.53.3		iSbBS512_1146.SbBS512_E1370	Bacteria	1TPI4@1239,4H3U8@909932,COG0659@1,COG0659@2	NA|NA|NA	P	PFAM sulfate transporter, Sulfate transporter antisigma-factor antagonist STAS
GUT_GENOME147920_00842	866776.HMPREF9321_0624	2.4e-75	288.1	Negativicutes													Bacteria	1VG8C@1239,2C9NT@1,32ZGB@2,4H5N4@909932	NA|NA|NA	S	Protein of unknown function (DUF3290)
GUT_GENOME147920_00886	479436.Vpar_0975	5.2e-23	112.8	Firmicutes													Bacteria	1VNQU@1239,COG1846@1,COG1846@2	NA|NA|NA	K	Transcriptional regulator, MarR family
GUT_GENOME147920_00935	936589.HMPREF1521_0606	3.6e-109	401.0	Negativicutes	ybbL	GO:0005575,GO:0005623,GO:0005886,GO:0006873,GO:0006875,GO:0006879,GO:0008150,GO:0009987,GO:0016020,GO:0019725,GO:0030003,GO:0042592,GO:0044464,GO:0046916,GO:0048878,GO:0050801,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0065007,GO:0065008,GO:0071944,GO:0098771		ko:K02065,ko:K02068	ko02010,map02010	M00210,M00211,M00669,M00670			ko00000,ko00001,ko00002,ko02000	3.A.1.27			Bacteria	1V3DQ@1239,4H4YS@909932,COG4619@1,COG4619@2	NA|NA|NA	S	ATPases associated with a variety of cellular activities
GUT_GENOME147920_00938	479436.Vpar_1684	1.6e-125	455.7	Bacteria	yybS			ko:K16785,ko:K16786,ko:K16787	ko02010,map02010	M00582			ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35			Bacteria	COG4241@1,COG4241@2	NA|NA|NA	S	Predicted membrane protein (DUF2232)
GUT_GENOME147920_00939	246194.CHY_0293	7.6e-32	143.7	Thermoanaerobacterales				ko:K18828					ko00000,ko01000,ko02048,ko03016				Bacteria	1V6TC@1239,25DR9@186801,42IBW@68295,COG1487@1,COG1487@2	NA|NA|NA	S	Domain of unknown function (DUF4411)
GUT_GENOME147920_00940	1123489.AUAN01000002_gene670	8.1e-85	320.9	Negativicutes													Bacteria	1TQAC@1239,4H4YG@909932,COG2856@1,COG2856@2	NA|NA|NA	E	cog cog2856
GUT_GENOME147920_00944	546273.VEIDISOL_00080	4.3e-197	693.7	Negativicutes													Bacteria	1TQMC@1239,4H541@909932,COG3177@1,COG3177@2	NA|NA|NA	S	Fic/DOC family
GUT_GENOME147920_00950	546273.VEIDISOL_00119	1.8e-44	184.9	Firmicutes				ko:K07334					ko00000,ko02048				Bacteria	1VHBH@1239,COG3549@1,COG3549@2	NA|NA|NA	S	RelE-like toxin of type II toxin-antitoxin system HigB
GUT_GENOME147920_00955	479436.Vpar_0229	6.1e-191	673.3	Negativicutes				ko:K08161					ko00000,ko02000	2.A.1.2.20			Bacteria	1TRDJ@1239,4H3RK@909932,COG0477@1,COG2814@2	NA|NA|NA	EGP	Major facilitator Superfamily
GUT_GENOME147920_00981	479436.Vpar_0505	4.9e-246	856.7	Negativicutes													Bacteria	1TNZH@1239,4H2HD@909932,COG2966@1,COG2966@2,COG3610@1,COG3610@2	NA|NA|NA	H	Threonine/Serine exporter, ThrE
GUT_GENOME147920_01013	546273.VEIDISOL_00234	3e-153	547.7	Negativicutes	CP_0141			ko:K07099					ko00000				Bacteria	1V3XB@1239,4H4HT@909932,COG1768@1,COG1768@2	NA|NA|NA	S	Ser Thr phosphatase family protein
GUT_GENOME147920_01024	479436.Vpar_0518	2e-203	714.9	Negativicutes	mreB			ko:K03569					ko00000,ko02048,ko03036,ko04812	1.A.33.1,9.B.157.1			Bacteria	1TP51@1239,4H2HR@909932,COG1077@1,COG1077@2	NA|NA|NA	D	Cell shape determining protein MreB Mrl
GUT_GENOME147920_01025	479436.Vpar_0519	1.2e-244	852.0	Negativicutes	M1-601												Bacteria	1TQBV@1239,4H1VN@909932,COG4632@1,COG4632@2	NA|NA|NA	G	Phosphodiester glycosidase
GUT_GENOME147920_01042	314271.RB2654_15325	2.3e-19	102.8	Alphaproteobacteria													Bacteria	1NVHG@1224,28PWR@1,2URVD@28211,2ZCGZ@2	NA|NA|NA		
GUT_GENOME147920_01050	546273.VEIDISOL_01360	1.1e-78	299.3	Negativicutes	nimA			ko:K07005					ko00000				Bacteria	1V6NS@1239,4H4WT@909932,COG3467@1,COG3467@2	NA|NA|NA	S	Pyridoxamine 5'-phosphate oxidase
GUT_GENOME147920_01052	879309.HMPREF9199_0933	2e-49	201.4	Negativicutes	fimV			ko:K08086,ko:K15845	ko05120,map05120				ko00000,ko00001				Bacteria	1UKP5@1239,4H67U@909932,COG3170@1,COG3170@2	NA|NA|NA	NU	LysM domain
GUT_GENOME147920_01054	879309.HMPREF9199_0931	2.4e-82	311.6	Negativicutes	yocS			ko:K03453					ko00000	2.A.28			Bacteria	1TP85@1239,4H7BZ@909932,COG0385@1,COG0385@2	NA|NA|NA	S	Bile acid transporter
GUT_GENOME147920_01074	479436.Vpar_0498	1.1e-175	622.5	Negativicutes	ldh		1.1.1.27	ko:K00016	ko00010,ko00270,ko00620,ko00640,ko01100,ko01110,ko01120,ko01130,ko04922,map00010,map00270,map00620,map00640,map01100,map01110,map01120,map01130,map04922		R00703,R01000,R03104	RC00031,RC00044	ko00000,ko00001,ko01000,ko04147				Bacteria	1TPSY@1239,4H47X@909932,COG0039@1,COG0039@2	NA|NA|NA	C	Belongs to the LDH MDH superfamily
GUT_GENOME147920_01075	479436.Vpar_0497	2.8e-143	514.6	Bacteria													Bacteria	COG3386@1,COG3386@2	NA|NA|NA	G	gluconolactonase activity
GUT_GENOME147920_01091	479436.Vpar_1693	2.3e-40	171.0	Negativicutes	fepC		3.6.3.34	ko:K02013	ko02010,map02010	M00240			ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.14			Bacteria	1TP2Q@1239,4H386@909932,COG1120@1,COG1120@2	NA|NA|NA	HP	ABC transporter
GUT_GENOME147920_01113	546273.VEIDISOL_00341	7.3e-43	179.5	Negativicutes	yazA			ko:K07461					ko00000				Bacteria	1VEZF@1239,4H5N2@909932,COG2827@1,COG2827@2	NA|NA|NA	L	GIY-YIG catalytic domain protein
GUT_GENOME147920_01144	479436.Vpar_0273	5.4e-281	973.0	Firmicutes	yeiR	GO:0003674,GO:0003824,GO:0003924,GO:0005488,GO:0008270,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0043167,GO:0043169,GO:0046872,GO:0046914		ko:K07089					ko00000				Bacteria	1TQHK@1239,COG0523@1,COG0523@2,COG0701@1,COG0701@2	NA|NA|NA	S	permease
GUT_GENOME147920_01154	879309.HMPREF9199_0699	2.5e-98	364.8	Negativicutes													Bacteria	1TT4Q@1239,4H7JB@909932,COG0457@1,COG0457@2	NA|NA|NA	S	SMI1 KNR4 family protein
